base,source,feature,steerage,persona,question,mean_score,stddev_score,score,text
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,"Assistant signaling unlimited willingness to help, often in response to challenging requests",-0.5,,18,6.999997490416481,0.002355039224304146,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,"Assistant signaling unlimited willingness to help, often in response to challenging requests",-0.5,,19,6.999989536076197,0.004581119848779662,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,"Assistant signaling unlimited willingness to help, often in response to challenging requests",-0.5,,20,6.9999354742397655,0.01834407699510579,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,"Assistant signaling unlimited willingness to help, often in response to challenging requests",-0.5,,21,6.999631593887355,0.04185556476678079,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,"Assistant signaling unlimited willingness to help, often in response to challenging requests",-0.5,,22,6.999993359262974,0.004937623817851826,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,"Assistant signaling unlimited willingness to help, often in response to challenging requests",-0.5,,23,6.975493379773474,0.3821785880588093,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,"Assistant signaling unlimited willingness to help, often in response to challenging requests",-0.5,,24,6.999996250114695,0.0030085942731298983,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,"Assistant signaling unlimited willingness to help, often in response to challenging requests",-0.5,,25,6.999966217570762,0.0076883007073260835,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,"Assistant signaling unlimited willingness to help, often in response to challenging requests",-0.5,,26,6.9999608107195606,0.014290142755726608,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,"Assistant signaling unlimited willingness to help, often in response to challenging requests",-0.5,,27,6.904084929250557,0.7508370184534199,1,1
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,"Assistant signaling unlimited willingness to help, often in response to challenging requests",-0.5,,28,6.982616098094715,0.26723333357804374,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,"Assistant signaling unlimited willingness to help, often in response to challenging requests",-0.5,,29,1.0004514425477058,0.0519938269962505,1,1
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,"Assistant signaling unlimited willingness to help, often in response to challenging requests",-0.5,,30,6.999996749574593,0.0032985984147660993,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,"Assistant signaling unlimited willingness to help, often in response to challenging requests",-0.5,,31,6.999831655894773,0.03155124049821075,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,"Assistant signaling unlimited willingness to help, often in response to challenging requests",-0.5,,32,1.010350978658191,0.24851396417507124,1,1
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,"Assistant signaling unlimited willingness to help, often in response to challenging requests",-0.5,,33,6.99999634570474,0.002900339028263057,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,"Assistant signaling unlimited willingness to help, often in response to challenging requests",-0.5,,34,6.999988303178942,0.0066929642137547206,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,"Assistant signaling unlimited willingness to help, often in response to challenging requests",-0.5,,35,6.999791919712224,0.0339447029217419,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,"Assistant signaling unlimited willingness to help, often in response to challenging requests",-0.5,,36,1.0000054961878846,0.005511846294412762,1,1
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,"Assistant signaling unlimited willingness to help, often in response to challenging requests",-0.5,,37,6.999934567275078,0.009820598923948426,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,"Assistant signaling unlimited willingness to help, often in response to challenging requests",-0.5,,38,1.0012295495252483,0.08579438711799747,1,1
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,"Assistant signaling unlimited willingness to help, often in response to challenging requests",-0.3,,0,6.999983463325785,0.004935080661939871,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,"Assistant signaling unlimited willingness to help, often in response to challenging requests",-0.3,,1,6.999991405825636,0.003941112184258376,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,"Assistant signaling unlimited willingness to help, often in response to challenging requests",-0.3,,2,6.999985412709112,0.005921115373729019,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,"Assistant signaling unlimited willingness to help, often in response to challenging requests",-0.3,,3,6.99997256714235,0.006840571355740324,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,"Assistant signaling unlimited willingness to help, often in response to challenging requests",-0.3,,4,6.999953627366944,0.008003351325563495,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,"Assistant signaling unlimited willingness to help, often in response to challenging requests",-0.3,,5,4.557098302110126,2.947050754820089,1,1
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,"Assistant signaling unlimited willingness to help, often in response to challenging requests",-0.3,,6,6.999863086108482,0.022344123311978038,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,"Assistant signaling unlimited willingness to help, often in response to challenging requests",-0.3,,7,6.999949254011506,0.00981860811843588,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,"Assistant signaling unlimited willingness to help, often in response to challenging requests",-0.3,,8,6.999947941175156,0.009068126490695527,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,"Assistant signaling unlimited willingness to help, often in response to challenging requests",-0.3,,9,6.999997359047474,0.002527529710032442,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,"Assistant signaling unlimited willingness to help, often in response to challenging requests",-0.3,,10,6.999976836293887,0.005502648063734855,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,"Assistant signaling unlimited willingness to help, often in response to challenging requests",-0.3,,11,6.999995851891304,0.0028032904127795965,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,"Assistant signaling unlimited willingness to help, often in response to challenging requests",-0.3,,12,6.999991910899043,0.003588986535766927,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,"Assistant signaling unlimited willingness to help, often in response to challenging requests",-0.3,,13,6.999978397521996,0.009097905203061174,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,"Assistant signaling unlimited willingness to help, often in response to challenging requests",-0.3,,14,1.0000034976157066,0.004382806935940452,1,1
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,"Assistant signaling unlimited willingness to help, often in response to challenging requests",-0.3,,15,6.999994221885788,0.003826341548275564,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,"Assistant signaling unlimited willingness to help, often in response to challenging requests",-0.3,,16,6.999996527694736,0.0034839743547249126,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,"Assistant signaling unlimited willingness to help, often in response to challenging requests",-0.3,,17,6.915128010661037,0.7068201030048438,1,1
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,"Assistant signaling unlimited willingness to help, often in response to challenging requests",-0.3,,18,6.999997490416481,0.002355039224304146,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,"Assistant signaling unlimited willingness to help, often in response to challenging requests",-0.3,,19,6.999989536076197,0.004581119848779662,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,"Assistant signaling unlimited willingness to help, often in response to challenging requests",-0.3,,20,6.9999354742397655,0.01834407699510579,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,"Assistant signaling unlimited willingness to help, often in response to challenging requests",-0.3,,21,6.995650846197645,0.16016056416638452,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,"Assistant signaling unlimited willingness to help, often in response to challenging requests",-0.3,,22,6.999993359262974,0.004937623817851826,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,"Assistant signaling unlimited willingness to help, often in response to challenging requests",-0.3,,23,6.997052356922242,0.13262399483626142,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,"Assistant signaling unlimited willingness to help, often in response to challenging requests",-0.3,,24,6.999996250114695,0.0030085942731298983,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,"Assistant signaling unlimited willingness to help, often in response to challenging requests",-0.3,,25,6.999966217570762,0.0076883007073260835,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,"Assistant signaling unlimited willingness to help, often in response to challenging requests",-0.3,,26,6.9999608107195606,0.014290142755726608,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,"Assistant signaling unlimited willingness to help, often in response to challenging requests",-0.3,,27,6.904084929250557,0.7508370184534199,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,"Assistant signaling unlimited willingness to help, often in response to challenging requests",-0.3,,28,6.982616098094715,0.26723333357804374,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,"Assistant signaling unlimited willingness to help, often in response to challenging requests",-0.3,,29,1.0004514425477058,0.0519938269962505,1,1
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,"Assistant signaling unlimited willingness to help, often in response to challenging requests",-0.3,,30,6.999994716090319,0.0037518493169098666,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,"Assistant signaling unlimited willingness to help, often in response to challenging requests",-0.3,,31,6.999722531644103,0.04050892453264535,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,"Assistant signaling unlimited willingness to help, often in response to challenging requests",-0.3,,32,1.010350978658191,0.24851396417507124,1,1
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,"Assistant signaling unlimited willingness to help, often in response to challenging requests",-0.3,,33,6.9999940164809615,0.004871134775687616,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,"Assistant signaling unlimited willingness to help, often in response to challenging requests",-0.3,,34,6.999993755882115,0.0053696078713591985,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,"Assistant signaling unlimited willingness to help, often in response to challenging requests",-0.3,,35,6.999791919712224,0.0339447029217419,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,"Assistant signaling unlimited willingness to help, often in response to challenging requests",-0.3,,36,1.0000054961878846,0.005511846294412762,1,1
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,"Assistant signaling unlimited willingness to help, often in response to challenging requests",-0.3,,37,6.9999414109349205,0.009473696492150565,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,"Assistant signaling unlimited willingness to help, often in response to challenging requests",-0.3,,38,1.0012295495252483,0.08579438711799747,1,1
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,"Assistant signaling unlimited willingness to help, often in response to challenging requests",-0.2,,0,6.999983463325785,0.004935080661939871,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,"Assistant signaling unlimited willingness to help, often in response to challenging requests",-0.2,,1,6.999993651377763,0.0036335114628963123,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,"Assistant signaling unlimited willingness to help, often in response to challenging requests",-0.2,,2,6.999985412709112,0.005921115373729019,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,"Assistant signaling unlimited willingness to help, often in response to challenging requests",-0.2,,3,6.99997256714235,0.006840571355740324,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,"Assistant signaling unlimited willingness to help, often in response to challenging requests",-0.2,,4,6.999953627366944,0.008003351325563495,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,"Assistant signaling unlimited willingness to help, often in response to challenging requests",-0.2,,5,5.529696525694112,2.580128980225546,1,1
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,"Assistant signaling unlimited willingness to help, often in response to challenging requests",-0.2,,6,6.999863086108482,0.022344123311978038,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,"Assistant signaling unlimited willingness to help, often in response to challenging requests",-0.2,,7,6.999949254011506,0.00981860811843588,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,"Assistant signaling unlimited willingness to help, often in response to challenging requests",-0.2,,8,6.999972827217256,0.00632333746785529,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,"Assistant signaling unlimited willingness to help, often in response to challenging requests",-0.2,,9,6.999999087179158,0.0017513143352401073,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,"Assistant signaling unlimited willingness to help, often in response to challenging requests",-0.2,,10,6.999945693890094,0.00808042148916728,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,"Assistant signaling unlimited willingness to help, often in response to challenging requests",-0.2,,11,6.999995851891304,0.002803290412779597,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,"Assistant signaling unlimited willingness to help, often in response to challenging requests",-0.2,,12,6.999991910899043,0.003588986535766927,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,"Assistant signaling unlimited willingness to help, often in response to challenging requests",-0.2,,13,6.999978397521996,0.009097905203061174,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,"Assistant signaling unlimited willingness to help, often in response to challenging requests",-0.2,,14,1.0000034976157066,0.004382806935940452,1,1
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,"Assistant signaling unlimited willingness to help, often in response to challenging requests",-0.2,,15,6.999994221885788,0.003826341548275564,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,"Assistant signaling unlimited willingness to help, often in response to challenging requests",-0.2,,16,6.999996721456222,0.0035946438807796352,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,"Assistant signaling unlimited willingness to help, often in response to challenging requests",-0.2,,17,6.915128010661037,0.7068201030048438,1,1
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,"Assistant signaling unlimited willingness to help, often in response to challenging requests",-0.2,,18,6.999997490416481,0.002355039224304146,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,"Assistant signaling unlimited willingness to help, often in response to challenging requests",-0.2,,19,6.999989536076197,0.004581119848779662,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,"Assistant signaling unlimited willingness to help, often in response to challenging requests",-0.2,,20,6.9999354742397655,0.01834407699510579,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,"Assistant signaling unlimited willingness to help, often in response to challenging requests",-0.2,,21,6.999631593887355,0.04185556476678079,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,"Assistant signaling unlimited willingness to help, often in response to challenging requests",-0.2,,22,6.999993359262974,0.004937623817851826,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,"Assistant signaling unlimited willingness to help, often in response to challenging requests",-0.2,,23,6.975493379773474,0.3821785880588093,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,"Assistant signaling unlimited willingness to help, often in response to challenging requests",-0.2,,24,6.999996250114695,0.0030085942731298983,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,"Assistant signaling unlimited willingness to help, often in response to challenging requests",-0.2,,25,6.999966217570762,0.0076883007073260835,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,"Assistant signaling unlimited willingness to help, often in response to challenging requests",-0.2,,26,6.9999608107195606,0.014290142755726608,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,"Assistant signaling unlimited willingness to help, often in response to challenging requests",-0.2,,27,6.904084929250557,0.7508370184534199,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,"Assistant signaling unlimited willingness to help, often in response to challenging requests",-0.2,,28,6.982616098094715,0.26723333357804374,7,7
